CodeAdmin;DRE;IEPP;NOM_ETABLISSEMENT;Village;Latitude;Longitude;Privé
50506P106C;DRE KARA;IEPP DOUFELGOU;EPC KOULINTE;KOULINTE;9,790456;1,085831;1
50506P022P;DRE KARA;IEPP DOUFELGOU;EPP BAGA G/C;BAGA(URBAIN);9,790453;1,101632;0
50304P065P;DRE KARA;IEPP BINAH;EPP PRINHEKOU;ASSERE-BAS;9,789715;1,313383;0
50506P056P;DRE KARA;IEPP DOUFELGOU;EPP KOUTAKOU;KOUTAKOU;9,788921;1,01622;0
50405P028P;DRE KARA;IEPP DANKPEN;EPP GASSEMAN;GASSEMA;9,788912;0,502466;0
50405P131P;DRE KARA;IEPP DANKPEN;EPP SATCHALE;SATCHALE;9,788791;0,350465;0
50304P062P;DRE KARA;IEPP BINAH;EPP PESSARE CENTRE;TCHADE-LEMDE;9,787532;1,24843;0
50304P006P;DRE KARA;IEPP BINAH;EPP ASSERE POUH;ASSERE-BAS;9,785253;1,281694;0
50405P113P;DRE KARA;IEPP DANKPEN;EPP NATCHITIKPI;NATCHITIKPI;9,784875;0,423511;0
50405P042P;DRE KARA;IEPP DANKPEN;EPP KIDJABOUN G/A;KIDJABOUN;9,784212;0,465132;0
50506P004P;DRE KARA;IEPP DOUFELGOU;EPP AGBASSA G/A;AGBASSA;9,783206;0,908719;0
50506P005P;DRE KARA;IEPP DOUFELGOU;EPP AGBASSA G/B;AGBASSA;9,783075;0,908943;0
50506P041P;DRE KARA;IEPP DOUFELGOU;EPP FOUNOUGOU;KOKA(URBAIN);9,782214;1,107416;0
50506P052P;DRE KARA;IEPP DOUFELGOU;EPP KONFAGA;KONFAGA;9,781299;1,179806;0
50405P135P;DRE KARA;IEPP DANKPEN;EPP TAPOUNE;TAPOUN;9,781195;0,525659;0
50506P078P;DRE KARA;IEPP DOUFELGOU;EPP OPASSOUN;AGBASSA;9,7802;0,931594;0
50405P018P;DRE KARA;IEPP DANKPEN;EPP DJABAGBAL;DJABOIGBAL;9,779936;0,598206;0
50506P079P;DRE KARA;IEPP DOUFELGOU;EPP OSSARA;AGBASSA;9,776681;0,883895;0
50405P108P;DRE KARA;IEPP DANKPEN;EPP NAPITCHEKA;NATCHIBORE;9,776139;0,81214;0
50506P050P;DRE KARA;IEPP DOUFELGOU;EPP KOKA G/A;KOKA(URBAIN);9,776039;1,118035;0
50506P015P;DRE KARA;IEPP DOUFELGOU;EPP ANIMA G/A;ANIMA;9,775982;1,031952;0
50506P051P;DRE KARA;IEPP DOUFELGOU;EPP KOKA G/B;KOKA(URBAIN);9,775941;1,118017;0
50405P047P;DRE KARA;IEPP DANKPEN;EPP KINASSIOU;KINASSIOU;9,775855;0,706943;0
50304P078P;DRE KARA;IEPP BINAH;EPP TANKPALOU;SOMDE+SAMDE;9,773391;1,272844;0
50405P022P;DRE KARA;IEPP DANKPEN;EPP DJAMBONE;KIDJABOUN;9,773202;0,399935;0
50405P112P;DRE KARA;IEPP DANKPEN;EPP NATCHIKPIL;NATCHIKPIL;9,773202;0,399935;0
50304P047P;DRE KARA;IEPP BINAH;EPP KPANAHORE;VILLEDEPAGOUDA;9,77318;1,355295;0
50304P075P;DRE KARA;IEPP BINAH;EPP SONDE G/A;SONDE;9,771554;1,228446;0
50304P097P;DRE KARA;IEPP BINAH;EPP SONDE G/B;SONDE;9,771554;1,228446;0
50405P101P;DRE KARA;IEPP DANKPEN;EPP NAMPOCH G/A;NAMPOCH;9,771454;0,624031;0
50405P144P;DRE KARA;IEPP DANKPEN;EPP TONI;TONI;9,771374;0,497366;0
50304P026P;DRE KARA;IEPP BINAH;EPP KAGNISSI;KAGNISSI;9,770922;1,321076;0
50304P085P;DRE KARA;IEPP BINAH;EPP TONAH SOMDE;SOMDE+SAMDE;9,76792;1,265143333;0
50405P102P;DRE KARA;IEPP DANKPEN;EPP NAMPOCH G/B;NAMPOCH;9,767712;0,619388;0
50506P074P;DRE KARA;IEPP DOUFELGOU;EPP NIAMTOUGOU G/B;NIAMTOUGOU(URBAIN);9,76762;1,111131;0
50506P073P;DRE KARA;IEPP DOUFELGOU;EPP NIAMTOUGOU G/A;NIAMTOUGOU(URBAIN);9,767562;1,111088;0
50506P026P;DRE KARA;IEPP DOUFELGOU;EPP BONTIGA;NIAMTOUGOU(URBAIN);9,766815;1,100758;0
50405P082P;DRE KARA;IEPP DANKPEN;EPP LIBOUNDJAL;NATCHIBORE;9,765785;0,767787;0
50304P074P;DRE KARA;IEPP BINAH;EPP SOMDE YOKING;SOMDE+SAMDE;9,763902;1,281003;0
50506P107C;DRE KARA;IEPP DOUFELGOU;EPC NIAMTOUGOU;NIAMTOUGOU(URBAIN);9,763171;1,107704;1
50506P086P;DRE KARA;IEPP DOUFELGOU;EPP TAGBADE;TAKPADE;9,761743;1,012798;0
50506P088P;DRE KARA;IEPP DOUFELGOU;EPP TANFELAKENI;KOKA(URBAIN);9,76161;1,1242;0
50506P038P;DRE KARA;IEPP DOUFELGOU;EPP DOUGA ENI G/A;NIAMTOUGOU(URBAIN);9,760245;1,111516;0
50506P083P;DRE KARA;IEPP DOUFELGOU;EPP SADA;NIAMTOUGOU(URBAIN);9,758739;1,100789;0
50304P093P;DRE KARA;IEPP BINAH;EPP WAZELAO;WAZELAO;9,756757;1,268013;0
50405P048P;DRE KARA;IEPP DANKPEN;EPP KISSABOUINI;KISSABOUNI;9,756536;0,339729;0
50405P069P;DRE KARA;IEPP DANKPEN;EPP KPAMBOUA;KPAMBOUA;9,756506;0,631662;0
50304P027P;DRE KARA;IEPP BINAH;EPP KARAAH;WAZELAO;9,756503;1,289439;0
50405P049P;DRE KARA;IEPP DANKPEN;EPP KISSAMONSINI;KISSAMONSINE-KPATCHALBOU;9,756152;0,584132;0
50506P039P;DRE KARA;IEPP DOUFELGOU;EPP DOUGA ENI G/B;NIAMTOUGOU(URBAIN);9,75491;1,110039;0
50506P040P;DRE KARA;IEPP DOUFELGOU;EPP DOUGA ENI G/C;NIAMTOUGOU(URBAIN);9,754683;1,110029;0
50304P079P;DRE KARA;IEPP BINAH;EPP TCHADE LEMDE;TCHADE-LEMDE;9,753836;1,239557;0
50506P063P;DRE KARA;IEPP DOUFELGOU;EPP LANDA;BROUKOU;9,753651;0,931227;0
50304P061P;DRE KARA;IEPP BINAH;EPP PAGOUDA CENTRALE G/B;VILLEDEPAGOUDA;9,75172;1,325553;0
50304P060P;DRE KARA;IEPP BINAH;EPP PAGOUDA CENTRALE G/A;VILLEDEPAGOUDA;9,751717;1,32569;0
50405P021P;DRE KARA;IEPP DANKPEN;EPP DJAKPAGNON;DJAKPAGNON;9,750441;0,512553;0
50304P077P;DRE KARA;IEPP BINAH;EPP TANFAROU;TANFAROU-KPANDJANDE;9,749355;1,358372;0
50506P012P;DRE KARA;IEPP DOUFELGOU;EPP ALOBA;AGBANDE;9,748681;1,095069;0
50304P090C;DRE KARA;IEPP BINAH;EPC PAGOUDA;VILLEDEPAGOUDA;9,748663;1,325369;1
50506P118P;DRE KARA;IEPP DOUFELGOU;EPP YAKA G/C;LEON-YAKA;9,747251667;1,099501667;0
50506P100P;DRE KARA;IEPP DOUFELGOU;EPP YAKA G/B;YAKA;9,747161;1,099849;0
50506P099P;DRE KARA;IEPP DOUFELGOU;EPP YAKA G/A;AGBANDE;9,746791;1,099435;0
50304P020P;DRE KARA;IEPP BINAH;EPP FARENDE POUH;FARENDE;9,746297;1,254106;0
50405P027P;DRE KARA;IEPP DANKPEN;EPP GAREMBON;GARIMBOM;9,746161;0,761799;0
50304P059P;DRE KARA;IEPP BINAH;EPP PAGOUDA CAMPEMENT G/B;VILLEDEPAGOUDA;9,74345;1,317477;0
50506P104C;DRE KARA;IEPP DOUFELGOU;EPC BROUKOU;BROUKOU;9,743317;0,926157;1
50304P058P;DRE KARA;IEPP BINAH;EPP PAGOUDA CAMPEMENT G/A;VILLEDEPAGOUDA;9,743288;1,31755;0
50506P009P;DRE KARA;IEPP DOUFELGOU;EPP AKAR;BROUKOU;9,742896;0,897216;0
50405P090P;DRE KARA;IEPP DANKPEN;EPP NABIB;GUERIN-KOUKA;9,742547;0,394335;0
50405P046P;DRE KARA;IEPP DANKPEN;EPP KINAKPATEOU;KINAKPATEOU;9,741522;0,660772;0
50405P115P;DRE KARA;IEPP DANKPEN;EPP NAWALOU;NAWALO;9,74082;0,833508;0
50506P029P;DRE KARA;IEPP DOUFELGOU;EPP BROUKOU G/B;BROUKOU;9,739713;0,916448;0
50405P110P;DRE KARA;IEPP DANKPEN;EPP NASSIBICK;NASSIBIK;9,739384;0,499844;0
50506P028P;DRE KARA;IEPP DOUFELGOU;EPP BROUKOU G/A;BROUKOU;9,73924;0,916488;0
50506P002P;DRE KARA;IEPP DOUFELGOU;EPP ADEVA DE SOUTE;BROUKOU;9,739149;0,94575;0
50405P035P;DRE KARA;IEPP DANKPEN;EPP IGBETAB;IGBETAB;9,738988;0,411899;0
50506P113P;DRE KARA;IEPP DOUFELGOU;EPP ANIMA G/B;ANIMA;9,73876;1,014601667;0
50304P089C;DRE KARA;IEPP BINAH;EPC KUWDE;KOUKOUDE;9,738725;1,26902;1
50405P003P;DRE KARA;IEPP DANKPEN;EPP ATCHORE;ATCHOREI;9,738639;0,856062;0
50506P003P;DRE KARA;IEPP DOUFELGOU;EPP AGBANDE;AGBANDE;9,737912;1,087282;0
50405P052P;DRE KARA;IEPP DANKPEN;EPP KONOL;KONOL;9,737755;0,720361;0
50405P074P;DRE KARA;IEPP DANKPEN;EPP KPATCHALBOU;GUERIN-KOUKA;9,735926;0,602328;0
50506P011P;DRE KARA;IEPP DOUFELGOU;EPP ALLOUM;ALLOUM;9,735082;0,988492;0
50304P087C;DRE KARA;IEPP BINAH;EPC KAWA;KAWA;9,732885;1,302536;1
50405P002P;DRE KARA;IEPP DANKPEN;EPP ARAGO TE;ARAGOTE;9,732265;0,702624;0
50304P053P;DRE KARA;IEPP BINAH;EPP MANTCHIKDE;KADJANGA;9,730685;1,360265;0
50304P092C;DRE KARA;IEPP BINAH;EPE FARENDE;FARENDE;9,729314;1,246664;1
50709P017P;DRE KARA;IEPP KOZAH NORD;EPP KOUMEA NORD;SEDINA;9,729069;1,184686;0
50304P003P;DRE KARA;IEPP BINAH;EPP ALAMBOURGOU;ALAMBOURGOU;9,728551;1,318633;0
50405P038P;DRE KARA;IEPP DANKPEN;EPP KABONGMAB;KABOGMABI;9,727617;0,54764;0
50304P019P;DRE KARA;IEPP BINAH;EPP FARENDE BAS;FARENDE;9,727282;1,238978;0
50405P100P;DRE KARA;IEPP DANKPEN;EPP NAMON G/B;NAMON-CENTRE;9,726762;0,808171;0
50405P099P;DRE KARA;IEPP DANKPEN;EPP NAMON G/A;NAMON-CENTRE;9,72649;0,808093;0
50506P062P;DRE KARA;IEPP DOUFELGOU;EPP KPASSIDE;KPASSIDE;9,726052;0,961699;0
50405P045P;DRE KARA;IEPP DANKPEN;EPP KIKPASSASSINE;KIKPASSASSINE;9,724826;0,673734;0
50506P068P;DRE KARA;IEPP DOUFELGOU;EPP MAWOURO;YAKA;9,722881;1,092227;0
50405P078P;DRE KARA;IEPP DANKPEN;EPP KPETAB;KPETAB;9,722444;0,358655;0
50304P091C;DRE KARA;IEPP BINAH;EPC TCHIKAWA;TCHIKAWA;9,721725;1,284869;1
50405P012P;DRE KARA;IEPP DANKPEN;EPP BOUTCHATCHAL;BOUTCHATCHAL;9,721624;0,572763;0
50506P010P;DRE KARA;IEPP DOUFELGOU;EPP AKPITE KAOUKOU;AGBANDE;9,71906;1,075751;0
50405P152P;DRE KARA;IEPP DANKPEN;EPP SAKPALE;GUERIN-KOUKA;9,719026;0,604892;0
50506P070P;DRE KARA;IEPP DOUFELGOU;EPP MISSEOUTA BLOC 6;MISSEOUTA;9,718914;0,890783;0
50709P014P;DRE KARA;IEPP KOZAH NORD;EPP KARE;KARE;9,718532;1,201897;0
50405P091P;DRE KARA;IEPP DANKPEN;EPP NABOUANE;NABOINEI;9,718127;0,461552;0
50709P018P;DRE KARA;IEPP KOZAH NORD;EPP KOUMEA SUD G/A;SONDE;9,718083;1,184731;0
50709P019P;DRE KARA;IEPP KOZAH NORD;EPP KOUMEA SUD G/B;SONDE;9,718009;1,185299;0
50506P075P;DRE KARA;IEPP DOUFELGOU;EPP NORGUEWA;NIAMTOUGOU(URBAIN);9,717197;1,121703;0
50405P126P;DRE KARA;IEPP DANKPEN;EPP OUNAWINDO;GUERIN-KOUKA;9,714172;0,567062;0
50304P024P;DRE KARA;IEPP BINAH;EPP KAGNIGADA G/A;KAGNIKADA;9,713114;1,307541;0
50304P048P;DRE KARA;IEPP BINAH;EPP KPELESSIDA;TCHIKAWA;9,712412;1,291004;0
50304P022P;DRE KARA;IEPP BINAH;EPP KADJANGA ASSIMA;KADJANGA;9,712289;1,335139;0
50405P143P;DRE KARA;IEPP DANKPEN;EPP TIPOUL;TYPOUL;9,712229;0,763302;0
50304P025P;DRE KARA;IEPP BINAH;EPP KAGNIGADA G/B;KAGNIKADA;9,71006;1,318722;0
50506P071P;DRE KARA;IEPP DOUFELGOU;EPP KANKA;MISSEOUTA;9,70843;0,932726667;0
50709P026P;DRE KARA;IEPP KOZAH NORD;EPP MANDELA;MANDELA;9,703217;1,194072;0
50506P069P;DRE KARA;IEPP DOUFELGOU;EPP MISSEOUTA;MISSEOUTA;9,702677;0,909015;0
50405P087P;DRE KARA;IEPP DANKPEN;EPP MERGBAL;GUERIN-KOUKA;9,701058;0,795353;0
50304P083P;DRE KARA;IEPP BINAH;EPP TERODA;TERODA;9,700857;1,345516;0
50405P097P;DRE KARA;IEPP DANKPEN;EPP NAMANDJOL;NAMANDJOL;9,696968;0,556299;0
50304P018P;DRE KARA;IEPP BINAH;EPP FALADE;FALADE;9,695649;1,312429;0
50203P048P;DRE KARA;IEPP BASSAR NORD;EPP LAOUDA;KAGBANDA;9,69541;1,209981;0
50709P025P;DRE KARA;IEPP KOZAH NORD;EPP LAOUDA;LAOUDA;9,69541;1,209981;0
50709P029P;DRE KARA;IEPP KOZAH NORD;EPP PIYO;PIYOH;9,694726;1,193965;0
50709P021P;DRE KARA;IEPP KOZAH NORD;EPP KPATAYOU;KPATAYOU;9,694525;1,178949;0
50405P031P;DRE KARA;IEPP DANKPEN;EPP GNANTOUL;GUERIN-KOUKA;9,694467;0,521829;0
50405P085P;DRE KARA;IEPP DANKPEN;EPP MABOLE;GUERIN-KOUKA;9,694191;0,594795;0
50405P089P;DRE KARA;IEPP DANKPEN;EPP M'MENI G/B;GUERIN-KOUKA;9,692884;0,613533;0
50405P088P;DRE KARA;IEPP DANKPEN;EPP M'MENI G/A;GUERIN-KOUKA;9,692856;0,613495;0
50405P075P;DRE KARA;IEPP DANKPEN;EPP KPATCHIDE;KPATCHIDI;9,692373;0,854593;0
50405P086P;DRE KARA;IEPP DANKPEN;EPP MAMBI;MAMBI(etANTONI);9,692153;0,709517;0
50405P081P;DRE KARA;IEPP DANKPEN;EPP LEDJOBLI TAA G/B;GUERIN-KOUKA;9,691705;0,607442;0
50405P080P;DRE KARA;IEPP DANKPEN;EPP LEDJOBLI TAA G/A;GUERIN-KOUKA;9,691657;0,607449;0
50709P064C;DRE KARA;IEPP KOZAH NORD;EPC FEOUDA;FEOUDA;9,691276667;1,224798333;1
50506P064P;DRE KARA;IEPP DOUFELGOU;EPP LEON;LEON-CENTRE;9,688954;0,952611;0
50506P024P;DRE KARA;IEPP DOUFELGOU;EPP BIDJANDE;BIDJANDE;9,687975;0,926188;0
50405P155E;DRE KARA;IEPP DANKPEN;EDIL TAKPAPIMBOU;ADAMOUDO;9,687741667;0,577713333;1
50405P059P;DRE KARA;IEPP DANKPEN;EPP KOULAMON;KOULOMON;9,687453;0,390853;0
50405P150L;DRE KARA;IEPP DANKPEN;EPL JAQUES DELORD;GUERIN-KOUKA;9,687356;0,608686;1
50405P029P;DRE KARA;IEPP DANKPEN;EPP GBANGBALE;GBANGBALE;9,687163;0,623435;0
50405P151C;DRE KARA;IEPP DANKPEN;EPC GUERIN KOUKA;GUERIN-KOUKA;9,686757;0,608335;1
50405P149L;DRE KARA;IEPP DANKPEN;EPL FLECHE SAVANTE;GUERIN-KOUKA;9,686342;0,606325;1
50709P008P;DRE KARA;IEPP KOZAH NORD;EPP HOULOUN G/A;HOULOUN;9,685538333;1,237485;0
50709P009P;DRE KARA;IEPP KOZAH NORD;EPP HOULOUN G/B;HOULOUN;9,685475;1,237465;0
50304P096P;DRE KARA;IEPP BINAH;EPP N'DJADA;TERODA;9,685345;1,3483;0
50405P014P;DRE KARA;IEPP DANKPEN;EPP CENTRALE G KOUKA G/A;GUERIN-KOUKA;9,684682;0,609854;0
50405P015P;DRE KARA;IEPP DANKPEN;EPP CENTRALE G KOUKA G/B;GUERIN-KOUKA;9,684626;0,609815;0
50506P043P;DRE KARA;IEPP DOUFELGOU;EPP HOUKADA;BIDJANDE;9,684471;0,898868;0
50203P057P;DRE KARA;IEPP BASSAR NORD;EPP NOUHOULME;KABOU;9,684315;0,82879;0
50405P133P;DRE KARA;IEPP DANKPEN;EPP TAGNAMBOUL;GUERIN-KOUKA;9,684243;0,457757;0
50405P154E;DRE KARA;IEPP DANKPEN;EDIL KIMOLINE;GUERIN-KOUKA;9,683331;0,538791;1
50709P035P;DRE KARA;IEPP KOZAH NORD;EPP PYA KADJIKA;KADJIKA;9,679615;1,164116667;0
50709P036P;DRE KARA;IEPP KOZAH NORD;EPP PYA PITTAH;PITTAH;9,679615;1,164116667;0
50709P041P;DRE KARA;IEPP KOZAH NORD;EPP SOMIEDA;LANDA;9,677505;1,263275;0
50405P147P;DRE KARA;IEPP DANKPEN;EPP WAGAM;WAGAME;9,673855;0,574893;0
50709P006P;DRE KARA;IEPP KOZAH NORD;EPP DEWA;DEWA;9,672521667;1,274241667;0
50405P141P;DRE KARA;IEPP DANKPEN;EPP TCHRIKPAMBOU;TCHRIKPAMBOUI;9,671776;0,668071;0
50304P028P;DRE KARA;IEPP BINAH;EPP KEMERIDA G/A;KEMERIDA;9,671411;1,351901;0
50709P034P;DRE KARA;IEPP KOZAH NORD;EPP PYA HODO;PYAHODOAWIDINA;9,66848;1,172798333;0
50709P032P;DRE KARA;IEPP KOZAH NORD;EPP PYA CENTRALE G/AB;TCHAMDE;9,66793;1,155346667;0
50709P059C;DRE KARA;IEPP KOZAH NORD;EPE LANDA;LANDA;9,667758333;1,269095;1
50304P002P;DRE KARA;IEPP BINAH;EPP AKPA KONDE;KEMERIDA;9,66772;1,358632;0
50405P062P;DRE KARA;IEPP DANKPEN;EPP KOUSSAM;GUERIN-KOUKA;9,66757;0,614083;0
50304P098P;DRE KARA;IEPP BINAH;EPP KETAO NORD G/C;KETAO;9,666751667;1,310496667;0
50709P015P;DRE KARA;IEPP KOZAH NORD;EPP KASSI G/A;KASSI;9,666003333;1,282096667;0
50709P011P;DRE KARA;IEPP KOZAH NORD;EPP KADJA G/B;KADJA;9,665246667;1,251168333;0
50506P020P;DRE KARA;IEPP DOUFELGOU;EPP AWORO;AGBANDE-YAKA(URBAIN);9,665216;1,018007;0
50709P010P;DRE KARA;IEPP KOZAH NORD;EPP KADJA G/A;KADJA;9,665213333;1,251163333;0
50304P039P;DRE KARA;IEPP BINAH;EPP KETAO NORD G/B;KETAO;9,665012;1,316241;0
50304P038P;DRE KARA;IEPP BINAH;EPP KETAO NORD G/A;KETAO;9,664861;1,316258;0
50304P029P;DRE KARA;IEPP BINAH;EPP KEMERIDA G/B;KEMERIDA;9,66456;1,351943;0
50405P011P;DRE KARA;IEPP DANKPEN;EPP BOUGABOU;BOUGABOU;9,664404;0,757971;0
50709P047P;DRE KARA;IEPP KOZAH NORD;EPP SOUMDINA HAUT KAADE;KAADE;9,662664;1,202796;0
50709P060C;DRE KARA;IEPP KOZAH NORD;EPE PYA;KIOUDE;9,66239;1,148473333;1
50709P049P;DRE KARA;IEPP KOZAH NORD;EPP TCHARE;TCHARE;9,662348333;1,186521667;0
50304P099C;DRE KARA;IEPP BINAH;COMPLEXE SCOLAIRE PRIVE FRANCO ARABE RAHAMA;KETAO;9,661756667;1,32793;1
50709P055P;DRE KARA;IEPP KOZAH NORD;EPP WYAMDE;TCHARE;9,661208333;1,179555;0
50405P125P;DRE KARA;IEPP DANKPEN;EPP OUBOUNA II;OUBOUNALOSSO;9,661178;0,724525;0
50405P079P;DRE KARA;IEPP DANKPEN;EPP LANGA;KOUTCHETCHEOU;9,6607;0,784168;0
50709P033P;DRE KARA;IEPP KOZAH NORD;EPP PYA CENTRALE G/C;TCHAMDE;9,66039;1,154821667;0
50304P041P;DRE KARA;IEPP BINAH;EPP KETAO TOKIDE G/B;KETAO;9,660384;1,307369;0
50304P095P;DRE KARA;IEPP BINAH;EPP KETAO TOKIDE G/C;KETAO;9,660384;1,307369;0
50304P040P;DRE KARA;IEPP BINAH;EPP KETAO TOKIDE G/A;KETAO;9,660048;1,307463;0
50709P066C;DRE KARA;IEPP KOZAH NORD;EPC SOUMDINA HAUT;AGNADE;9,659526667;1,209623333;1
50709P030P;DRE KARA;IEPP KOZAH NORD;EPP PYA AKEI;PYA/AKEÏ;9,65938;1,136273333;0
50304P031P;DRE KARA;IEPP BINAH;EPP KETAO GENDARMERIE G/A;KETAO;9,659088;1,314902;0
50304P032P;DRE KARA;IEPP BINAH;EPP KETAO GENDARMERIE G/B;KETAO;9,659031;1,315202;0
50304P033P;DRE KARA;IEPP BINAH;EPP KETAO GENDARMERIE G/C;KETAO;9,658912;1,315491;0
50709P027P;DRE KARA;IEPP KOZAH NORD;EPP PANALO G/A;PANALO;9,658655;1,271356667;0
50709P028P;DRE KARA;IEPP KOZAH NORD;EPP PANALO G/B;PANALO;9,658655;1,271356667;0
50304P082P;DRE KARA;IEPP BINAH;EPP TELOUTE;KETAO;9,658584;1,27135;0
50709P070C;DRE KARA;IEPP KOZAH NORD;EPC TCHARE;TCHARE;9,65825;1,186298333;1
50709P071C;DRE KARA;IEPP KOZAH NORD;EPC WYAMDE;WYAMDE;9,657956667;1,178795;1
50304P036P;DRE KARA;IEPP BINAH;EPP KETAO MARCHE G/C;KETAO;9,657437;1,306556;0
50304P034P;DRE KARA;IEPP BINAH;EPP KETAO MARCHE G/A;KETAO;9,657371;1,30638;0
50405P024P;DRE KARA;IEPP DANKPEN;EPP DJAMPIL;DJAMPIL;9,657295;0,50409;0
50709P045P;DRE KARA;IEPP KOZAH NORD;EPP SOUMDINA HAUT G/A;KATAKPA;9,656878;1,219359;0
50304P088C;DRE KARA;IEPP BINAH;EPC KETAO;KETAO;9,65673;1,30875;1
50709P046P;DRE KARA;IEPP KOZAH NORD;EPP SOUMDINA HAUT G/B;KOUGBELEKOU;9,655452;1,214463;0
50304P035P;DRE KARA;IEPP BINAH;EPP KETAO MARCHE G/B;KETAO;9,655096;1,304132;0
50304P037P;DRE KARA;IEPP BINAH;EPP KETAO MARCHE G/D;KETAO;9,655096;1,304132;0
50506P066P;DRE KARA;IEPP DOUFELGOU;EPP MANDAWEA;BIDJANDE;9,654539;0,871799;0
50709P040P;DRE KARA;IEPP KOZAH NORD;EPP SODOA;SODOA;9,653205;1,243824;0
50506P065P;DRE KARA;IEPP DOUFELGOU;EPP LEON YAKA;LEON-YAKA;9,652494;0,952574;0
50709P024P;DRE KARA;IEPP KOZAH NORD;EPP LAO FEOUNOH G/A B;LAO;9,65173;1,14658;0
50710P049P;DRE KARA;IEPP KOZAH CENTRE;EPP SAHOUDE;SAOUDE;9,650837;1,194317;0
50709P031P;DRE KARA;IEPP KOZAH NORD;EPP PYA AKEYI PEULH;PYA/AKEÏ;9,649831667;1,103985;0
50405P146P;DRE KARA;IEPP DANKPEN;EPP WADJADO;WADJADO;9,649427;0,530593;0
50405P007P;DRE KARA;IEPP DANKPEN;EPP BILERDO NAGNIMBOULE;BILERDO;9,648957;0,642137;0
50405P051P;DRE KARA;IEPP DANKPEN;EPP KONDJADO;KONDJADO;9,648469;0,671681;0
50203P054P;DRE KARA;IEPP BASSAR NORD;EPP NANGBANSI;NANGBANSI;9,648357;0,813267;0
50709P012P;DRE KARA;IEPP KOZAH NORD;EPP KAGNALADA;LAO;9,646798;1,141273;0
50405P044P;DRE KARA;IEPP DANKPEN;EPP KIGNANKAR;KIGNOKARE;9,646551;0,471419;0
50710P037P;DRE KARA;IEPP KOZAH CENTRE;EPP KPEDAH G/A;VILLEDEKARA;9,645071;1,180598;0
50710P051P;DRE KARA;IEPP KOZAH CENTRE;EPP SAMALA HAUT;SAMALAHAUT;9,644388;1,214123;0
50405P117P;DRE KARA;IEPP DANKPEN;EPP NAYELE NAMPOA;NAYELE;9,643588;0,400433;0
50709P042P;DRE KARA;IEPP KOZAH NORD;EPP SOUMDINA BAS G/A;PIDAH;9,643573333;1,255801667;0
50709P063C;DRE KARA;IEPP KOZAH NORD;EPC BOHOU HAUT;BOHOU-HAUT;9,643543333;1,166781667;1
50709P043P;DRE KARA;IEPP KOZAH NORD;EPP SOUMDINA BAS G/B;PIDAH;9,643502;1,256325;0
50405P093P;DRE KARA;IEPP DANKPEN;EPP NAGBIDJABO;NAGBIDJABO;9,642639;0,556795;0
50710P028P;DRE KARA;IEPP KOZAH CENTRE;EPP LASSA HOUDE;HOUDE;9,642418;1,206079;0
50709P065C;DRE KARA;IEPP KOZAH NORD;EPC SOUMDINA BAS;PIDAH;9,640748;1,254292;1
50709P053P;DRE KARA;IEPP KOZAH NORD;EPP TCHITCHAO G/D;HAZE;9,63896;1,134041667;0
50709P051P;DRE KARA;IEPP KOZAH NORD;EPP TCHITCHAO G/B;KIGBELING;9,638938;1,133941;0
50709P054P;DRE KARA;IEPP KOZAH NORD;EPP TCHITCHAO SEREDA;HAZE;9,637302;1,148583;0
50710P052P;DRE KARA;IEPP KOZAH CENTRE;EPP LAMA TCHAMDE;SAOUDE;9,637032;1,181721;0
50304P064P;DRE KARA;IEPP BINAH;EPP PIYADE;PIYADE;9,636486;1,361365;0
50710P041P;DRE KARA;IEPP KOZAH CENTRE;EPP LAMA BOO;LAMA-BOU;9,63638;1,194511;0
50709P023P;DRE KARA;IEPP KOZAH NORD;EPP KPESSIDE;KPESSIDE;9,635142;0,957656;0
50405P094P;DRE KARA;IEPP DANKPEN;EPP NAGNINE;NAGNENE;9,634023;0,588476;0
50405P056P;DRE KARA;IEPP DANKPEN;EPP KOUKOUMBOUN;KOUKOUMBOUN;9,633122;0,621933;0
50203P069P;DRE KARA;IEPP BASSAR NORD;EPP TCHAKASSOU;SOHALYE1;9,632455;0,899796;0
50304P013P;DRE KARA;IEPP BINAH;EPP BOMWAI;KETAO;9,632437;1,299551;0
50709P022P;DRE KARA;IEPP KOZAH NORD;EPP KPEMBOUDE;LANDA;9,631755;1,300321667;0
50709P037P;DRE KARA;IEPP KOZAH NORD;EPP SARA G/A B;SARA;9,629372;1,024217;0
50709P007P;DRE KARA;IEPP KOZAH NORD;EPP GNATRE;SARA;9,628684;1,047257;0
50709P039P;DRE KARA;IEPP KOZAH NORD;EPP SARA KAWA;KAWA;9,628683;1,011025;0
50405P008P;DRE KARA;IEPP DANKPEN;EPP BINADJOUB SADJI;BINADJOUBE;9,628669;0,497107;0
50203P047P;DRE KARA;IEPP BASSAR NORD;EPP LANGA CENTRE;KABOU;9,626422;0,806066;0
50709P005P;DRE KARA;IEPP KOZAH NORD;EPP BOHOU TCHAMDE;TCHAMDE;9,62622;1,166438;0
50709P067C;DRE KARA;IEPP KOZAH NORD;EPC SOUMDINA TCHEOU G/AB;TCHEOU;9,626067;1,252547;1
50405P118P;DRE KARA;IEPP DANKPEN;EPP N'KONTA;KOUTCHETCHEOU;9,625485;0,777894;0
